date,amount,type,contra_account_name,message_for_recipient,ks,vs,ss,note,entity_name
2021-10-13,-16849.87,Karetní transakce,,"Nákup: FACEBK PLDNY7KSB2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  16849.87 CZK",,8267,,"Nákup: FACEBK PLDNY7KSB2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  16849.87 CZK",pirati_stan
2021-10-13,-2960.26,Karetní transakce,,"Nákup: FACEBK PCRDX7KQC2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  2960.26 CZK",,2020,,"Nákup: FACEBK PCRDX7KQC2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  2960.26 CZK",pirati_stan
2021-10-13,-2756.27,Karetní transakce,,"Nákup: FACEBK NAWKB8B4Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  2756.27 CZK",,6835,,"Nákup: FACEBK NAWKB8B4Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  2756.27 CZK",pirati_stan
2021-10-13,-620.84,Karetní transakce,,"Nákup: FACEBK KZSXH8X6Y2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  620.84 CZK",,9967,,"Nákup: FACEBK KZSXH8X6Y2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  620.84 CZK",pirati_stan
2021-10-13,-3239,Karetní transakce,,"Nákup: FACEBK KTQCL7FU82,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  3239.00 CZK",,2020,,"Nákup: FACEBK KTQCL7FU82,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  3239.00 CZK",pirati_stan
2021-10-13,-90.61,Karetní transakce,,"Nákup: FACEBK FRY9Q9TNM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  90.61 CZK",,8267,,"Nákup: FACEBK FRY9Q9TNM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  90.61 CZK",pirati_stan
2021-10-13,-1623.67,Karetní transakce,,"Nákup: FACEBK DYDUR8PUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  1623.67 CZK",,9967,,"Nákup: FACEBK DYDUR8PUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  1623.67 CZK",pirati_stan
2021-10-13,-14415.35,Karetní transakce,,"Nákup: GOOGLE *ADS9036312578,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 12.10.2021, částka  14415.35 CZK",,9967,,"Nákup: GOOGLE *ADS9036312578,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 12.10.2021, částka  14415.35 CZK",pirati_stan
2021-10-13,-8773.57,Karetní transakce,,"Nákup: FACEBK *BCE2V8FXY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 12.10.2021, částka  8773.57 CZK",,8267,,"Nákup: FACEBK *BCE2V8FXY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 12.10.2021, částka  8773.57 CZK",pirati_stan
2021-10-12,-91476,Bezhotovostní platba,,"pp#20310 FO 5237/2021, lbk:p, dodatecne-dopisy, weiner-jiri",,202110135,42021,"pp#20310 FO 5237/2021, lbk:p, dodatecne-dopisy, weiner-jiri",pirati_stan
2021-10-12,-1612.98,Karetní transakce,,"Nákup: FACEBK DDN3397BL2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  1612.98 CZK",,2020,,"Nákup: FACEBK DDN3397BL2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 12.10.2021, částka  1612.98 CZK",pirati_stan
2021-10-11,-532.14,Karetní transakce,,"Nákup: FACEBK GSQ6V8TVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  532.14 CZK",,8267,,"Nákup: FACEBK GSQ6V8TVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  532.14 CZK",pirati_stan
2021-10-11,-7283.11,Karetní transakce,,"Nákup: FACEBK 7WV8L8FNY2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  7283.11 CZK",,8267,,"Nákup: FACEBK 7WV8L8FNY2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  7283.11 CZK",pirati_stan
2021-10-11,-13836.58,Karetní transakce,,"Nákup: FACEBK 6AMNX83VF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  13836.58 CZK",,8267,,"Nákup: FACEBK 6AMNX83VF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  13836.58 CZK",pirati_stan
2021-10-11,-13428.81,Karetní transakce,,"Nákup: FACEBK 2P63G9TMM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  13428.81 CZK",,8267,,"Nákup: FACEBK 2P63G9TMM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  13428.81 CZK",pirati_stan
2021-10-11,-2775.44,Karetní transakce,,"Nákup: FACEBK U8FWY7F9Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  2775.44 CZK",,8267,,"Nákup: FACEBK U8FWY7F9Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 11.10.2021, částka  2775.44 CZK",pirati_stan
2021-10-11,-5000,Karetní transakce,,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 9.10.2021, částka  5000.00 CZK",,9967,,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 9.10.2021, částka  5000.00 CZK",pirati_stan
2021-10-09,-3900,Karetní transakce,,"Nákup: FACEBK 2SCQY87BL2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3900.00 CZK",,2020,,"Nákup: FACEBK 2SCQY87BL2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3900.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK Z48YB97VE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK Z48YB97VE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-3900,Karetní transakce,,"Nákup: FACEBK XJL648XBL2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3900.00 CZK",,2020,,"Nákup: FACEBK XJL648XBL2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3900.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK RJJWB97VE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK RJJWB97VE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK QEE2Z77UE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK QEE2Z77UE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK MVB677BD52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",,6835,,"Nákup: FACEBK MVB677BD52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-3950,Karetní transakce,,"Nákup: FACEBK D5HCC8XXQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3950.00 CZK",,9967,,"Nákup: FACEBK D5HCC8XXQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3950.00 CZK",pirati_stan
2021-10-09,-763,Karetní transakce,,"Nákup: Alza.cz a.s.,  Jankovcova 53, Prague, 170 00, CZE, dne 9.10.2021, částka  763.00 CZK",,9967,,"Nákup: Alza.cz a.s.,  Jankovcova 53, Prague, 170 00, CZE, dne 9.10.2021, částka  763.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK 6ZJ5Q8FVF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",,9967,,"Nákup: FACEBK 6ZJ5Q8FVF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-3950,Karetní transakce,,"Nákup: FACEBK 3RERU73ZQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3950.00 CZK",,9967,,"Nákup: FACEBK 3RERU73ZQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  3950.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK 3DWWH8TNY2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",,9967,,"Nákup: FACEBK 3DWWH8TNY2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK XUBEQ9BUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK XUBEQ9BUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-5000,Karetní transakce,,"Nákup: FACEBK VPCJU8X3Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  5000.00 CZK",,6835,,"Nákup: FACEBK VPCJU8X3Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  5000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK H5DTM9TC52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",,6835,,"Nákup: FACEBK H5DTM9TC52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK U88NS7FNM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",,8267,,"Nákup: FACEBK U88NS7FNM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK LZEUB8TUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK LZEUB8TUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-15000,Karetní transakce,,"Nákup: GOOGLE *SERVICES,  GORDON HOUSE., INTERNET, 0000000, IRL, dne 8.10.2021, částka  15000.00 CZK",,9967,,"Nákup: GOOGLE *SERVICES,  GORDON HOUSE., INTERNET, 0000000, IRL, dne 8.10.2021, částka  15000.00 CZK",pirati_stan
2021-10-09,-15000,Karetní transakce,,"Nákup: GOOGLE *SERVICES,  GORDON HOUSE., INTERNET, 0000000, IRL, dne 8.10.2021, částka  15000.00 CZK",,8267,,"Nákup: GOOGLE *SERVICES,  GORDON HOUSE., INTERNET, 0000000, IRL, dne 8.10.2021, částka  15000.00 CZK",pirati_stan
2021-10-09,-5000,Karetní transakce,,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 8.10.2021, částka  5000.00 CZK",,9967,,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 8.10.2021, částka  5000.00 CZK",pirati_stan
2021-10-09,-1301.46,Karetní transakce,,"Nákup: FACEBK 76K7K6BR42,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  1301.46 CZK",,6835,,"Nákup: FACEBK 76K7K6BR42,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  1301.46 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK NAR548FXE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",,6835,,"Nákup: FACEBK NAR548FXE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-18000,Karetní transakce,,"Nákup: FACEBK MJVZH639B2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  18000.00 CZK",,2020,,"Nákup: FACEBK MJVZH639B2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  18000.00 CZK",pirati_stan
2021-10-09,-6000,Karetní transakce,,"Nákup: FACEBK KMGSE8X6Y2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  6000.00 CZK",,9967,,"Nákup: FACEBK KMGSE8X6Y2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 9.10.2021, částka  6000.00 CZK",pirati_stan
2021-10-09,-3950,Karetní transakce,,"Nákup: FACEBK 97MPK87YQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3950.00 CZK",,9967,,"Nákup: FACEBK 97MPK87YQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3950.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK 8UBVK6XC52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,6835,,"Nákup: FACEBK 8UBVK6XC52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK 8QWAW5KD52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,6835,,"Nákup: FACEBK 8QWAW5KD52,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-3000,Karetní transakce,,"Nákup: FACEBK 7VEVWAFVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",,8267,,"Nákup: FACEBK 7VEVWAFVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",pirati_stan
2021-10-09,-5000,Karetní transakce,,"Nákup: FACEBK 56B85874Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  5000.00 CZK",,6835,,"Nákup: FACEBK 56B85874Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  5000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK 4V3XE8BAQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,8267,,"Nákup: FACEBK 4V3XE8BAQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-5000,Karetní transakce,,"Nákup: FACEBK 4EFJ39T3Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  5000.00 CZK",,6835,,"Nákup: FACEBK 4EFJ39T3Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  5000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK 4A5AY7FUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK 4A5AY7FUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK 3L2XN93VE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK 3L2XN93VE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-3000,Karetní transakce,,"Nákup: FACEBK 2A7T58BVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",,8267,,"Nákup: FACEBK 2A7T58BVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK ZYJW38PUF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,9967,,"Nákup: FACEBK ZYJW38PUF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-3950,Karetní transakce,,"Nákup: FACEBK ZLCTB8XXQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3950.00 CZK",,9967,,"Nákup: FACEBK ZLCTB8XXQ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3950.00 CZK",pirati_stan
2021-10-09,-12500,Karetní transakce,,"Nákup: FACEBK XW3LB6XK62,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  12500.00 CZK",,6835,,"Nákup: FACEBK XW3LB6XK62,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  12500.00 CZK",pirati_stan
2021-10-09,-3000,Karetní transakce,,"Nákup: FACEBK WEVZS8TVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",,8267,,"Nákup: FACEBK WEVZS8TVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK UW8XC8TUF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,8267,,"Nákup: FACEBK UW8XC8TUF2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK S2GL483XE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,6835,,"Nákup: FACEBK S2GL483XE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-5000,Karetní transakce,,"Nákup: FACEBK QY7EX973Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  5000.00 CZK",,6835,,"Nákup: FACEBK QY7EX973Q2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  5000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK QRLZX7FUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK QRLZX7FUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK N78MB8TUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK N78MB8TUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK MJRYK7BPY2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,8267,,"Nákup: FACEBK MJRYK7BPY2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK LHSKK6X872,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,6835,,"Nákup: FACEBK LHSKK6X872,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-3000,Karetní transakce,,"Nákup: FACEBK H3X5V7KVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",,8267,,"Nákup: FACEBK H3X5V7KVJ2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  3000.00 CZK",pirati_stan
2021-10-09,-20000,Karetní transakce,,"Nákup: FACEBK H3ERF8PNM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",,8267,,"Nákup: FACEBK H3ERF8PNM2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  20000.00 CZK",pirati_stan
2021-10-09,-4000,Karetní transakce,,"Nákup: FACEBK HNPTP9BUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",,9967,,"Nákup: FACEBK HNPTP9BUE2,  4 Grand Canal Square, fb.me/ads, 2, IRL, dne 8.10.2021, částka  4000.00 CZK",pirati_stan
